Table_ID,Table_Label,Spatial_Coverage,Lowest_Geography,Unit,Measure,Pop_Base,Tiers,Variables,Variable_ID,Variable_Label,Categories,Cells,Interior_Cells,Cell_ID,Cell_Label_ONS_Prefix,Cell_Label_ONS,Cell_Label,EW_Count,EW_Pct,ctry,rgn,utla,ltla,msoa,ward,lsoa,oa
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640030,Occupation (current),244 Business and Financial Project Management Professionals,244 Business and Financial Project Management Professionals,201917,0.73,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640031,Occupation (current),"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals","245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",188167,0.68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640032,Occupation (current),246 Welfare Professionals,246 Welfare Professionals,152400,0.55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640033,Occupation (current),247 Librarians and Related Professionals,247 Librarians and Related Professionals,19545,0.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640034,Occupation (current),248 Quality and Regulatory Professionals,248 Quality and Regulatory Professionals,131004,0.47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640035,Occupation (current),249 Media Professionals,249 Media Professionals,145754,0.52,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640036,Occupation (current),"311 Science, Engineering and Production Technicians","311 Science, Engineering and Production Technicians",246237,0.89,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640037,Occupation (current),"312 CAD, Drawing and Architectural Technicians","312 CAD, Drawing and Architectural Technicians",57423,0.21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640038,Occupation (current),313 Information Technology Technicians,313 Information Technology Technicians,212130,0.76,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640039,Occupation (current),321 Health Associate Professionals,321 Health Associate Professionals,106925,0.38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640040,Occupation (current),322 Welfare and Housing Associate Professionals,322 Welfare and Housing Associate Professionals,247179,0.89,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640041,Occupation (current),323 Teaching and Childcare Associate Professionals,323 Teaching and Childcare Associate Professionals,204755,0.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640042,Occupation (current),324 Veterinary nurses,324 Veterinary nurses,18686,0.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640043,Occupation (current),331 Protective Service Occupations,331 Protective Service Occupations,352518,1.27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640044,Occupation (current),"341 Artistic, Literary and Media Occupations","341 Artistic, Literary and Media Occupations",342902,1.23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640045,Occupation (current),342 Design Occupations,342 Design Occupations,70309,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640046,Occupation (current),343 Sports and Fitness Occupations,343 Sports and Fitness Occupations,140003,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640047,Occupation (current),351 Transport Associate Professionals,351 Transport Associate Professionals,27116,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640048,Occupation (current),352 Legal Associate Professionals,352 Legal Associate Professionals,43967,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640049,Occupation (current),353 Finance Associate Professionals,353 Finance Associate Professionals,189446,0.68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640050,Occupation (current),354 Business Associate Professionals,354 Business Associate Professionals,264878,0.95,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640051,Occupation (current),"355 Sales, Marketing and Related Associate Professionals","355 Sales, Marketing and Related Associate Professionals",727788,2.62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640052,Occupation (current),356 Public Services Associate Professionals,356 Public Services Associate Professionals,42591,0.15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640053,Occupation (current),"357 HR, Training and Other Vocational Associate Guidance Professionals","357 HR, Training and Other Vocational Associate Guidance Professionals",294494,1.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640054,Occupation (current),358 Regulatory Associate Professionals,358 Regulatory Associate Professionals,71675,0.26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640055,Occupation (current),411 Administrative Occupations: Government and Related Organisations,411 Administrative Occupations: Government and Related Organisations,275750,0.99,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640056,Occupation (current),412 Administrative Occupations: Finance,412 Administrative Occupations: Finance,502221,1.81,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640057,Occupation (current),413 Administrative Occupations: Records,413 Administrative Occupations: Records,334381,1.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640058,Occupation (current),414 Administrative Occupations: Office Managers and Supervisors,414 Administrative Occupations: Office Managers and Supervisors,232539,0.84,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640059,Occupation (current),415 Other Administrative Occupations,415 Other Administrative Occupations,665654,2.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640060,Occupation (current),421 Secretarial and Related Occupations,421 Secretarial and Related Occupations,564136,2.03,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640061,Occupation (current),511 Agricultural and Related Trades,511 Agricultural and Related Trades,297338,1.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640062,Occupation (current),"521 Metal Forming, Welding and Related Trades","521 Metal Forming, Welding and Related Trades",131761,0.47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640063,Occupation (current),"522 Metal Machining, Fitting and Instrument Making Trades","522 Metal Machining, Fitting and Instrument Making Trades",205151,0.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640064,Occupation (current),523 Vehicle Trades,523 Vehicle Trades,220463,0.79,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640065,Occupation (current),524 Electrical and Electronic Trades,524 Electrical and Electronic Trades,352744,1.27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640066,Occupation (current),"525 Skilled Metal, Electrical and Electronic Trades Supervisors","525 Skilled Metal, Electrical and Electronic Trades Supervisors",38254,0.14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
